Indian Port,Cush,BE_NO,BE_DATE,CTH,ITEM,QTY,UQC,UNIT_VALUE_INR,InvoiceUnitPriceFC,Invoice_Currency,TOTAL_VALUE,UPI,Total_Duty_Paid,IEC,IMPORTER,ADDRESS,CITY,Supp_Name,Supp_Address,CHA_NAME,Port_Of_Shipment,COUNTRY,source_file,yyyymm,GRADE_SPEC,outlier_reason_item,outlier_reason_text,outlier_reason_qty,outlier_reason_price,outlier_reason_usp,unit_price
Jnpt,Innsa1,4,2025-10-30,29419090,Azithromycin Ep,950.0,KG,11534.86,132.58,Usd,125955.37,,2135189.5,0388063262,J B Chemicals And Pharmaceuticals Ltd,"Neelam Centre, B Wing, 4Th Floor ,,Hind Cycle Road, Worli,","Mumbai,Maharashtra",Brilliant Pharmaceutical Ltd,"Brilliant Pharmaceutical Limited6/F Manulife Place,348 Kwun Tong Rd , Klhong Kong Sdnf Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,EP,,Unit price ₹132.58 is outside range ₹9249–₹17177,False,True,,132.5846
Jnpt,Innsa1,0,2025-10-30,29419090,Azithromycin Ep,1000.0,KG,11494.3,132.12,Usd,132118.3,,2239664.5,0388063262,J B Chemicals And Pharmaceuticals Ltd,"Neelam Centre, B Wing, 4Th Floor, Hind Cycle Road, Worli,","Mumbai, Maharashtra.",Brilliant Pharmaceutical Ltd,"Brilliant Pharmaceutical Limited6/F Manulife Place,348 Kwun Tong Rd , Klhong Kong Sdnf Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,EP,,Unit price ₹132.12 is outside range ₹9249–₹17177,False,True,,132.11829999999998
Delhi Ppg,Inppg6,2172879,2025-05-20,29419090,Azithromycin Ip Azithromycin Ip,25.0,KG,11836.8,138.28,Usd,295920.0,,59879.4,0510062059,Del Trade International Pvt Ltd,Beetal House 99 Madangir Behind Local Shopping Centre,New Delhi,Sinobright Pharmaceutical Indusrtries Ltd,"Office F 32/F Plaza 88 No. 88 Yeung Uk Road Tsuen Wan Nt Hong Kong Chi Na Hong Kong, , China China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202505,IP,,Quantity 25 is below minimum threshold 167,True,False,,11836.8
Bombay,Inbom4,4714,2025-11-14,29419090,Azithromycin Ph. Eur ( For R&D Purpose Test Lic Sw/Od/11/2025/0000013371 )Azithromycin Ph. Eur ( For R&D Purpose Test Lic Sw/Od/11/20,2.0,KG,37545.25,419.5,Usd,75090.5,,15194.6,0388030461,Fdc Ltd,"142-48 S.V.Road, ,Jogeshwari(W)","Mumbai, Maharashtra",Zhejiang Guobang Pharmaceutical Co Ltd,"Ltd.No.6, Weiwu Road, Hangzhou Gul Fshangyu Industrial Zone, Zhejiang Sdnf China",29,Shanghai - Pu Dong,CHINA,data\raw\azithromycin_202603.xlsx,202511,USP,,Quantity 2 is below minimum threshold 167 | Unit price ₹37545.25 is outside range ₹9249–₹17177,True,True,,37545.25
Hyderabad,Inhyd4,9526517,2025-04-16,29419090,Azithromycin Dihydrate Azithromycin Dihydrate,125.0,KG,30310.0,350.0,Usd,3788750.0,,0.0,2588000011,Aurobindo Pharma Ltd,Plot No 2 Maitrivihar Behind Maitrivanam Ameerpet,Hyderabad/Andhra Pradesh,Tapi Nl Bv,Piet Heinkade 55 1019 Gm Amsterdam The Netherlands Amsterdam Sdnf Netherlands,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202504,USP,,Quantity 125 is below minimum threshold 167 | Unit price ₹30310.00 is outside range ₹9249–₹17177,True,True,,30310.0
Chennai,Inmaa1,0,2025-10-06,29419090,Azithromycin Ip/Usp Azithromycin Usp,500.0,KG,12152.0,139.2,Usd,69599.05,,1229478.62,0488001081,Medopharm,"25, 2Nd Puliyur Main Road, Trustpuram, Kodambakkam,","Chennai, Tamilnadu",Zhejiang Guobang Pharmaceutical Co Ltd,"Zhejiang Guobang Pharmaceutical Co Ltdno.6, Weiwu Road Hangzhou Gulf, Shangyu Economic & Technological Development Zone,Zhejiang, Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹139.20 is outside range ₹9249–₹17177,False,True,,139.1981
Chennai,Inmaa1,4,2025-10-23,29419090,Azithromycin Ip/Usp Azithromycin Usp,500.0,KG,12152.0,139.2,Usd,69599.05,,1229478.62,0488001081,Medopharm,"25, 2Nd Puliyur Main Road, Trustpuram, Kodambakkam,","Chennai, Tamilnadu",Zhejiang Guobang Pharmaceutical Co Ltd,"Zhejiang Guobang Pharmaceutical Co Ltdno.6, Weiwu Road Hangzhou Gulf, Shangyu Economic & Technological Development Zone,Zhejiang, Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹139.20 is outside range ₹9249–₹17177,False,True,,139.1981
Tughlakabad,Intkd6,4,2025-10-11,29419090,Azithromycin Ip/Usp Azithromycin Ip,1000.0,KG,12558.0,140.0,Usd,140000.0,,3482961.25,0507015665,Next Wave India,"F-134-135, Lajpat Nagar-I, New Delhi",New Delhi,Zhejiang Guobang Pharmaceuticals Co Ltd,Zhejiang Guobang Pharmaceuticals Co.Ltd.No.6 Weiwu Road Hangzhou Gulf Shang Yu Economic And Technological Devel Opment Zone Zhejiang P.R. China - 3 Chinachina,29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹140.00 is outside range ₹9249–₹17177,False,True,,140.0
Varnama,Invrm6,1819,2025-10-14,29415000,Azithromycin Amine Azithromycin Amine,12000.0,KG,11033.1,123.0,Usd,1476000.0,,36720364.0,0889010374,Century Pharmaceuticals Ltd,"406,World Trade Centre,Sayajigunj, N/A",Vadodara Guj.,Heilongjiang Lianshun Biotech Co Ltd,"Heilongjiang Lianshun Biotech Co.,Ltdjianghe Integration Green Intellige Nce Industrial Zone, Xinli Village, Qiezihe District Qitaihe City, Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹123.00 is outside range ₹9249–₹17177,False,True,,123.0
Jnpt,Innsa1,0,2026-01-09,29419090,Azithromycin Usp Azithromycin Usp,130.0,KG,12712.0,140.0,Usd,1652560.0,,0.0,3400000744,Bharat Parenterals Ltd,"Survey No.144 146, Village Haripura, Tal. Savli,","Dist.Vadodara, Gujarat",Sinobright Pharmaceutical Industries Ltd,"Sinobright Pharmaceutical Industries Ltdoffice F, 32/F, Plaza 88 No, 88 Yeu Ng Uk Road Tsuen Wan, Nt Hong Kong Tsuen, , Hong Kong China Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 130 is below minimum threshold 167,True,False,,12712.0
Ahemdabad,Inamd4,9542170,2025-04-17,29419090,"Azithromycin Dihydrate Ph.Eur Batch No. E129-241101-9 , Dateof Manufacture Feb 21 2025 Date Of Expiry Nov 22 2028Azithromycin Dihydrate Ph.Eur Batch No. E129-241101-9 , Date",100.0,KG,13076.6,151.0,Usd,1307660.0,,0.0,0895001390,Cadila Pharmaceuticals Ltd,Cadila Corporate Campus Sarkhej Dholka Road Bhat,"Ahmedabad, Gujarat",Somex Pharma,600 High Road Seven Kings Iiford Essex Ig3 8Bs United Kingdom Sdnf United Kingdom,29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202504,USP,,Quantity 100 is below minimum threshold 167,True,False,,13076.6
Jnpt,Innsa1,2859643,2025-06-25,29419090,Azithromycin Usp/Ip Azithromycin Usp/Ip,133.5,KG,12271.0,143.35,Usd,1638178.5,,331485.41,0895001390,Cadila Pharmaceuticals Ltd,"Cadila Corporate Campus,Sarkhej Dholka Road, Bhat","Ahmedabad, Gujarat",Zhejiang Guobang Pharmaceutical Co Ltd,",Ltdno.6 Weiwu Road, Hangzhou Gulfs Hangyu Economic And Technologicalde Velopment Zone, Zhejiang China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202506,USP,,Quantity 134 is below minimum threshold 167,True,False,,12271.0
Jnpt,Innsa1,2859643,2025-06-25,29419090,Azithromycin Usp/Ip Azithromycin Usp/Ip,83.2,KG,12271.0,143.35,Usd,1020947.19,,206588.7,0895001390,Cadila Pharmaceuticals Ltd,"Cadila Corporate Campus,Sarkhej Dholka Road, Bhat","Ahmedabad, Gujarat",Zhejiang Guobang Pharmaceutical Co Ltd,",Ltdno.6 Weiwu Road, Hangzhou Gulfs Hangyu Economic And Technologicalde Velopment Zone, Zhejiang China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202506,USP,,Quantity 83 is below minimum threshold 167,True,False,,12270.99987980769
Jnpt,Innsa1,4312505,2025-09-05,29419090,Azithromycin Usp Azithromycin Usp,150.0,KG,12504.5,140.5,Usd,1875675.0,,379542.91,0388030461,Fdc Ltd,"142-48 S.V.Road, Jogeshwari(W)",,Zhejiang Guobang Pharmaceutical Co Ltd,"No.6, Weiwu Road, Hangzhou Gulf Sha Ngyu Economic And Technological Dev Elopment Zone, Zhejiang China Zheji China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202509,USP,,Quantity 150 is below minimum threshold 167,True,False,,12504.5
Jnpt,Innsa1,4600800,2025-09-19,29415000,Azithromycin Dihydrate Ep11/Usp43/Ip2022 Azithromycin Dihydrate Ep11/Usp43/Ip2022,150.0,KG,12439.0,140.0,Usd,1865850.0,,363560.91,0390027456,Ajanta Pharma Ltd,"98, Govt.Industrial Area, Charkop, Kandivali(W)",,Zhejiang Guobang Pharmaceutical Co Ltd,"No.6 Wei Wu Road, Hangzhou Gulf Sha Ngyu Economic And Technological Dev Elopment Zone, Zhejiang, China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202509,USP,,Quantity 150 is below minimum threshold 167,True,False,,12439.0
Bombay,Inbom4,4771355,2025-09-27,29419090,Azithromycin Dihydrate Usp Azithromycin Dihydrate Usp,18.3,KG,14127.15,159.0,Usd,258526.84,,0.0,0391156853,Lupin Ltd,"159, C.S.T. Road, Kalina, Santacruz (E)",,Cspc Ouyi Pharmaceutical Co Ltd,"No.88 Yangzi Road, Economic And Tec Hnological Development Zone, Shijia Zhuang, Hebei, China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202509,USP,,Quantity 18 is below minimum threshold 167,True,False,,14127.149726775955
Bombay,Inbom4,4771355,2025-09-27,29419090,Azithromycin Dihydrate Usp Azithromycin Dihydrate Usp,90.3,KG,14127.15,159.0,Usd,1275681.62,,0.0,0391156853,Lupin Ltd,"159, C.S.T. Road, Kalina, Santacruz (E)",,Cspc Ouyi Pharmaceutical Co Ltd,"No.88 Yangzi Road, Economic And Tec Hnological Development Zone, Shijia Zhuang, Hebei, China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202509,USP,,Quantity 90 is below minimum threshold 167,True,False,,14127.149723145074
Jnpt,Innsa1,4829078,2025-09-30,29415000,Azithromycin Dihydrate Ep11/Usp43/Ip2022 Azithromycin Dihydrate Ep11/Usp43/Ip2022,125.0,KG,12439.0,140.0,Usd,1554875.0,,302967.41,0390027456,Ajanta Pharma Ltd,"98, Govt.Industrial Area, Charkop, Kandivali(W)",,Zhejiang Guobang Pharmaceutical Co Ltd,"No.6 Wei Wu Road, Hangzhou Gulf Sha Ngyu Economic And Technological Dev Elopment Zone, Zhejiang, P.R.China",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202509,USP,,Quantity 125 is below minimum threshold 167,True,False,,12439.0
Hyderabad,Inhyd4,4755984,2025-09-26,29419090,Azithromycin Dihydrate (Qty 200 Kgs)Asper Inv,200.0,KG,31097.5,350.0,Usd,6219500.0,,0.0,2588000011,Aurobindo Pharma Ltd,"Plot No.2, Maitrivihar, Behind Maitrivanam, Ameerpet",,Tapi Nl B V,Piet Heinkade 55 1019 Gm Amsterdam The Netherlands,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202509,USP,,Unit price ₹31097.50 is outside range ₹9249–₹17177,False,True,,31097.5
Ahemdabad,Inamd4,9542170,2025-04-17,29419090,"Azithromycin Dihydrate Ph.Eur Batch No. E129-241101-9 , Dateof Manufacture Feb 21 2025 Date Of Expiry Nov 22 2028Azithromycin Dihydrate Ph.Eur Batch No. E129-241101-9 , Date",80.0,KG,13076.6,151.0,Usd,1046128.0,,0.0,0895001390,Cadila Pharmaceuticals Ltd,Cadila Corporate Campus Sarkhej Dholka Road Bhat,"Ahmedabad, Gujarat",Somex Pharma,600 High Road Seven Kings Iiford Essex Ig3 8Bs United Kingdom Sdnf United Kingdom,29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202504,USP,,Quantity 80 is below minimum threshold 167,True,False,,13076.6
Bombay,Inbom4,9346798,2025-04-07,29415000,Azithromycin Dihydrate Usp Azithromycin Dihydrate Usp,5.3,KG,18065.09,208.6,Usd,95744.96,,18660.7,3410006061,Alembic Pharmaceuticals Ltd,Alembic Road Vadodara,Gujarat,Sinobright Pharmaceutical Indusrtries Ltd,S Ltdoffice F 32/F Plaza 88 No.88 Y Eung Uk Roadtsuen Wan Nt Hong Kong Sdnf China,29,Hangchow (Hangzhou),CHINA,data\raw\azithromycin_202603.xlsx,202504,USP,,Quantity 5 is below minimum threshold 167 | Unit price ₹18065.09 is outside range ₹9249–₹17177,True,True,,18065.086792452832
Bombay,Inbom4,2486108,2025-06-05,29415000,Azithromycin Monohydrate (Azithromycin N Monohydrate) Azithromycin Monohydrate (Azithromycin N Monohydrate),300.0,KG,60480.0,700.0,Usd,18144000.0,,0.0,0392072823,Sun Pharmaceutical Industries Ltd,"Acme Plaza, Andheri Kurla Road,,Andheri East","Mumbai, Maharashtra.",Tapi Nl Bv,Piet Heinkade 55 1019 Gm Amsterdam Sdnf Nl,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202506,USP,,Unit price ₹60480.00 is outside range ₹9249–₹17177,False,True,,60480.0
Bombay,Inbom4,2733132,2025-06-18,29419090,Azithromycin (Monohydrate) Azithromycin (Monohydrate),110.0,KG,43375.0,500.0,Usd,4771250.0,,0.0,0302045805,Bdr Pharmaceuticals International Pvt Ltd,"407/408,Sharda Chambers,,New Marine Lines,","Mumbai, Maharashtra.",Tapi Nl Bv,Piet Heinkade 55 1019 Gm Amsterdam Sdnf Nl,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202506,USP,,Quantity 110 is below minimum threshold 167 | Unit price ₹43375.00 is outside range ₹9249–₹17177,True,True,,43375.0
Bombay,Inbom4,2733132,2025-06-18,29419090,Azithromycin (Monohydrate) Azithromycin (Monohydrate),67.0,KG,43375.0,500.0,Usd,2906125.0,,0.0,0302045805,Bdr Pharmaceuticals International Pvt Ltd,"407/408,Sharda Chambers,,New Marine Lines,","Mumbai, Maharashtra.",Tapi Nl Bv,Piet Heinkade 55 1019 Gm Amsterdam Sdnf Nl,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202506,USP,,Quantity 67 is below minimum threshold 167 | Unit price ₹43375.00 is outside range ₹9249–₹17177,True,True,,43375.0
Bombay,Inbom4,2732682,2025-06-18,29419090,Azithromycin N (Monohydrate) Azithromycin N (Monohydrate),3.0,KG,43375.0,500.0,Usd,130125.0,,36090.2,0302045805,Bdr Pharmaceuticals International Pvt Ltd,"407/408,Sharda Chambers,,New Marine Lines,","Mumbai, Maharashtra.",Tapi Nl Bv,Piet Heinkade 55 1019 Gm Amsterdam Sdnf Nl,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202506,USP,,Quantity 3 is below minimum threshold 167 | Unit price ₹43375.00 is outside range ₹9249–₹17177,True,True,,43375.0
Jnpt,Innsa1,0,2026-01-02,29419090,Azithromycin Usp Azithromycin Usp,54.0,KG,13043.0,142.0,Usd,704332.44,,0.0,0396051049,Medico Remedies Ltd,"50, Juhu Supreme Shopping Centre, Gulmohar Cross Road No. 9,","Juhu, Mumbai,Maharashtra",Zhejiang Guobang Pharmaceutical Co Ltd,"Zhejiang Guobang Pharmaceutical Co.Ltd.No.6 Weiwu Road, Hangzhou Gulf, Shangyu Economic And Technological Development Zonezhejiang Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 54 is below minimum threshold 167,True,False,,13043.193333333333
Jnpt,Innsa1,0,2026-01-02,29419090,Azithromycin Usp Azithromycin Usp,83.0,KG,13043.0,142.0,Usd,1082585.0,,0.0,0396051049,Medico Remedies Ltd,"50, Juhu Supreme Shopping Centre, Gulmohar Cross Road No. 9,","Juhu, Mumbai,Maharashtra",Zhejiang Guobang Pharmaceutical Co Ltd,"Zhejiang Guobang Pharmaceutical Co.Ltd.No.6 Weiwu Road, Hangzhou Gulf, Shangyu Economic And Technological Development Zonezhejiang Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 83 is below minimum threshold 167,True,False,,13043.192771084337
Chennai,Inmaa1,0,2026-01-06,29419090,Azithromycin Ip/Usp Azithromycin Ip/Usp,157.0,KG,12893.0,142.0,Usd,2024295.25,,0.0,0916913554,Credo Life Sciences Pvt Ltd,"102 Aditya Trade Center,Ameerpet N/A","Hyderabad,Telangana",Zhejiang Guobang Pharmeceutical Co Ltd,"Zhejiang Guobang Pharmeceutical Co.,Ltdno.6,Weiwu Road,Hangzhou Gulf, Shangyu Industrial Zone, Zhejiang,China Cnchina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 157 is below minimum threshold 167,True,False,,12893.600318471337
Jnpt,Innsa1,2251440,2025-05-24,29419090,Azithromycin Usp/Ip Azithromycin Usp/Ip,29.7,KG,12096.0,140.0,Usd,359251.19,,72694.5,0895001390,Cadila Pharmaceuticals Ltd,Cadila Corporate Campus Sarkhej Dholka Road Bhat,"Ahmedabad, Gujarat",Zhejiang Guobang Pharmaceutical Co Ltd,Ltdno.6 Weiwu Road Hangzhou Gulfs Hangyu Economic And Technologicalde Velopment Zone Zhejiang China,29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202505,USP,,Quantity 30 is below minimum threshold 167,True,False,,12095.999663299664
Bombay Air Cargo,Inbom4,0,2026-01-02,29415000,Azithromycin Monohydrate Azithromycin Monohydrate,240.7,KG,63560.0,700.0,Usd,15298892.0,,0.0,0392072823,Sun Pharmaceutical Industries Ltd,"Acme Plaza, Andheri Kurla Road, Andheri East","Mumbai, Maharashtra.",Tapi Nl Bv,Tapi Nl B.Vpiet Heinkade 55 1019 Gm Amsterdam Sdnf Nlnetherlands,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202601,USP,,Unit price ₹63560.00 is outside range ₹9249–₹17177,False,True,,63560.0
Bombay Air Cargo,Inbom4,0,2026-01-09,29419090,Azithromycin Dihydrate Usp Azithromycin Dihydrate Usp,0.4,KG,14437.0,159.0,Usd,5774.88,,0.0,0391156853,Lupin Ltd,"159, C.S.T. Road, Kalina, Santacruz (E)","Mumbai,Maharashtra",Cspc Ouyi Pharmaceutical Co Ltd,"Cspc Ouyi Pharmaceutical Co Ltdno.88 Yangzi Road, Economic And Tec Hnological Development Zone, Shijia Zhuang, Hebei, China Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 0 is below minimum threshold 167,True,False,,14437.199999999999
Bombay Air Cargo,Inbom4,0,2026-01-02,29415000,Azithromycin Monohydrate Azithromycin Monohydrate,15.3,KG,63560.0,700.0,Usd,972468.0,,0.0,0392072823,Sun Pharmaceutical Industries Ltd,"Acme Plaza, Andheri Kurla Road, Andheri East","Mumbai, Maharashtra.",Tapi Nl Bv,Tapi Nl B.Vpiet Heinkade 55 1019 Gm Amsterdam Sdnf Nlnetherlands,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 15 is below minimum threshold 167 | Unit price ₹63560.00 is outside range ₹9249–₹17177,True,True,,63560.0
Bombay Air Cargo,Inbom4,0,2026-01-09,29419090,Azithromycin Dihydrate Usp Azithromycin Dihydrate Usp,91.8,KG,14437.0,159.0,Usd,1325335.0,,0.0,0391156853,Lupin Ltd,"159, C.S.T. Road, Kalina, Santacruz (E)","Mumbai,Maharashtra",Cspc Ouyi Pharmaceutical Co Ltd,"Cspc Ouyi Pharmaceutical Co Ltdno.88 Yangzi Road, Economic And Tec Hnological Development Zone, Shijia Zhuang, Hebei, China Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 92 is below minimum threshold 167,True,False,,14437.200435729848
Bombay Air Cargo,Inbom4,0,2026-01-09,29419090,Azithromycin Dihydrate Usp Azithromycin Dihydrate Usp,26.7,KG,14437.0,159.0,Usd,385473.25,,0.0,0391156853,Lupin Ltd,"159, C.S.T. Road, Kalina, Santacruz (E)","Mumbai,Maharashtra",Cspc Ouyi Pharmaceutical Co Ltd,"Cspc Ouyi Pharmaceutical Co Ltdno.88 Yangzi Road, Economic And Tec Hnological Development Zone, Shijia Zhuang, Hebei, China Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 27 is below minimum threshold 167,True,False,,14437.200374531836
Bombay Air Cargo,Inbom4,0,2026-01-02,29415000,Azithromycin Monohydrate Azithromycin Monohydrate,44.0,KG,63560.0,700.0,Usd,2796640.0,,0.0,0392072823,Sun Pharmaceutical Industries Ltd,"Acme Plaza, Andheri Kurla Road, Andheri East","Mumbai, Maharashtra.",Tapi Nl Bv,Tapi Nl B.Vpiet Heinkade 55 1019 Gm Amsterdam Sdnf Nlnetherlands,29,Zagreb,CROATIA,data\raw\azithromycin_202603.xlsx,202601,USP,,Quantity 44 is below minimum threshold 167 | Unit price ₹63560.00 is outside range ₹9249–₹17177,True,True,,63560.0
Jnpt,Innsa1,0,2025-10-11,29415000,Azithromycin Amine Azithromycin Amine,900.0,KG,11795.55,131.5,Usd,118350.0,,0.0,0399015035,Kopran Research Laboratories Ltd,"Parijat House,1076,Dr. E. Moses Road,Worli,","Mumbai ,Maharashtra",Hong Kong Xinsheng Medical Technology Co Ltd,"Hong Kong Xinsheng Medical Technology Co.Ltd.Room 804, 8Th Floor Far East Conso Rtium Building 121 Des Voeux Road C Entral Road Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹131.50 is outside range ₹9249–₹17177,False,True,,131.5
Jnpt,Innsa1,27,2025-10-06,29419090,Azithromycin Ip/Usp -(Lic No. Il/Bd-008368 Bd-709 Dt. 25.04.2023)Azithromycin Ip/Usp -(Lic No. Il/Bd-008368 Bd-709 Dt. 25.04.,1000.0,KG,12737.4,142.0,Usd,142000.0,,2577413.0,0399005374,Zim Laboratories Ltd,"Manisha Plaza Sonapur Lane, Off L.B.S.Marg,Kurla West,","Mumbai,Maharashtra",Zhejiang Guobang Pharmaceutical Co Ltd,"Zhejiang Guobang Pharmaceutical Co., Ltd.No.6,Weiwu Road, Hangzhou Gulf, Sha Ngyu Industrial Zone,Zhejiang,China Sdnf Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹142.00 is outside range ₹9249–₹17177,False,True,,142.0
Jnpt,Innsa1,0,2025-10-08,29415000,Azithromycin Ip/Usp Azithromycin Ip/Usp,1000.0,KG,12558.0,140.0,Usd,140000.0,,0.0,0388066989,Kopran Ltd,"Parijat House, 1076, Dr. E. Moses Road,Worli","Mumbai ,Maharashtra",Zhejiang Guobang Pharmaceutical Co Ltd,Zhejiang Guobang Pharmaceutical Co Ltdno.6 Weiwu Road Hangzhou Gulf Shang Yu Economic And Technological Devel Opment Zone Zhejiang Chinachina,29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹140.00 is outside range ₹9249–₹17177,False,True,,140.0
Jnpt,Innsa1,69744,2025-10-15,29415000,Azithromycin Amine Azithromycin Amine,1050.0,KG,11033.1,123.0,Usd,129150.0,,0.0,0399015035,Kopran Research Laboratories Ltd,"Parijat House,1076,Dr. E. Moses Road,Worli,","Mumbai ,Maharashtra",Sinobright Pharmaceutical Industries Ltd,"Sinobright Pharmaceutical Industries Limitedoffice F, 32/F, Plaza 88 No. 88 Yeu Ng Uk Road, Tsuen Wan, Nt, Hongkong Sdnf Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹123.00 is outside range ₹9249–₹17177,False,True,,123.0
Jnpt,Innsa1,8579,2025-10-11,29415000,Azithromycin Amine Azithromycin Ip/Usp,1325.0,KG,11795.55,131.5,Usd,174237.5,,0.0,0399015035,Kopran Research Laboratories Ltd,"Parijat House,1076,Dr. E. Moses Road,Worli,","Mumbai ,Maharashtra",Hong Kong Xinsheng Medical Technology Co Ltd,"Hong Kong Xinsheng Medical Technology Co.Ltd.Room 804,8 Thfloor, Consortium Buil Ding 121 Des Voeux Road Cental Hong Kong Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹131.50 is outside range ₹9249–₹17177,False,True,,131.5
Jnpt,Innsa1,0,2025-10-14,29419090,Azithromycin Ip Usp Azithromycin Ip Usp,1350.0,KG,11930.1,133.0,Usd,179550.0,,0.0,0399005374,Zim Laboratories Ltd,"Manisha Plaza Sonapur Lane, Off L.B.S.Marg,Kurla West,","Mumbai,Maharashtra",Cspc Ouyi Pharmaceutical Co Ltd,"Cspc Ouyi Pharmaceutical Co., Ltd.No.88 Yangzi Road, Economic And Tec Hnological Development Zone, Shijia Zhuang, Hebei, China China China Chinachina",29,Shanghai,CHINA,data\raw\azithromycin_202603.xlsx,202510,USP,,Unit price ₹133.00 is outside range ₹9249–₹17177,False,True,,133.0
